4,5,6
4,6,9
6,5,10
6,10,11
9,6,11
10,43,11
39,40,41
40,39,42
40,42,65
40,65,66
41,40,43
42,64,63
43,40,46
43,46,11
44,45,9
44,9,11
44,46,66
45,51,53
45,53,9
45,44,60
46,44,11
46,40,66
47,48,49
47,49,45
47,45,60
48,50,49
48,57,59
48,47,60
49,51,45
50,51,49
50,55,56
50,56,52
50,48,55
51,50,52
51,54,53
51,52,54
53,62,9
55,48,59
57,58,59
57,63,64
57,48,63
58,57,64
60,66,65
62,4,9
62,53,54
63,65,42
63,48,60
63,60,65
66,60,44
