1,1
1,2
1,3
1,4
1,5
1,6
1,25
1,28
1,30
1,31
1,37
1,38
1,39
1,40
1,41
1,42
1,43
1,132
1,133
1,134
1,143
2,1
2,2
2,3
2,4
2,5
2,28
2,31
2,37
2,38
2,39
2,40
2,41
2,42
2,43
2,127
2,129
2,132
2,133
2,134
3,1
3,2
3,3
3,4
3,5
3,6
3,25
3,28
3,30
3,31
3,34
3,36
3,37
3,38
3,39
3,40
3,41
3,42
3,43
3,133
3,143
4,1
4,2
4,3
4,4
4,5
4,6
4,23
4,24
4,25
4,26
4,27
4,28
4,29
4,30
4,31
4,35
4,36
4,37
4,38
4,39
4,40
4,41
4,42
4,43
4,132
4,133
4,134
4,143
5,1
5,3
5,4
5,5
5,6
5,19
5,23
5,24
5,25
5,26
5,27
5,28
5,29
5,30
5,31
5,33
5,34
5,35
5,36
5,37
5,38
5,39
5,40
5,41
5,42
5,43
5,143
6,1
6,3
6,19
6,23
6,24
6,25
6,26
6,27
6,28
6,29
6,30
6,31
6,33
6,34
6,35
6,36
6,37
6,38
6,39
6,40
6,41
6,42
6,43
7,1
7,3
7,4
7,5
7,6
7,19
7,23
7,24
7,25
7,26
7,27
7,28
7,29
7,30
7,31
7,33
7,34
7,35
7,36
7,37
7,38
7,39
7,40
7,41
7,42
7,43
7,143
8,1
8,2
8,3
8,4
8,5
8,6
8,12
8,23
8,24
8,25
8,26
8,27
8,28
8,29
8,30
8,31
8,35
8,36
8,37
8,38
8,39
8,40
8,41
8,42
8,43
8,45
8,132
8,133
8,134
8,135
8,136
8,142
8,143
9,1
9,3
9,4
9,5
9,6
9,12
9,23
9,24
9,25
9,26
9,27
9,28
9,29
9,30
9,31
9,35
9,36
9,37
9,38
9,39
9,40
9,41
9,42
9,43
9,45
9,134
9,135
9,136
9,142
9,143
10,1
10,3
10,4
10,5
10,6
10,12
10,23
10,24
10,25
10,26
10,27
10,28
10,29
10,30
10,31
10,35
10,36
10,37
10,38
10,39
10,40
10,41
10,42
10,43
10,45
10,142
10,143
11,1
11,2
11,3
11,4
11,5
11,6
11,12
11,24
11,25
11,26
11,27
11,28
11,29
11,30
11,31
11,37
11,38
11,39
11,40
11,42
11,43
11,45
11,51
11,52
11,56
11,132
11,133
11,134
11,135
11,136
11,137
11,142
11,143
12,1
12,3
12,4
12,5
12,6
12,11
12,12
12,14
12,24
12,25
12,26
12,27
12,28
12,29
12,30
12,31
12,37
12,38
12,39
12,42
12,44
12,45
12,46
12,48
12,51
12,52
12,53
12,56
12,134
12,135
12,136
12,137
12,141
12,142
12,143
13,1
13,3
13,4
13,5
13,6
13,11
13,12
13,13
13,14
13,18
13,19
13,22
13,23
13,24
13,25
13,26
13,27
13,28
13,29
13,30
13,31
13,35
13,37
13,38
13,39
13,42
13,44
13,45
13,46
13,48
13,52
13,53
13,134
13,135
13,136
13,137
13,141
13,142
13,143
14,1
14,3
14,4
14,5
14,6
14,12
14,19
14,23
14,24
14,25
14,26
14,27
14,28
14,29
14,30
14,31
14,33
14,34
14,35
14,36
14,37
14,38
14,39
14,40
14,41
14,42
14,43
14,45
14,142
14,143
15,1
15,3
15,12
15,19
15,23
15,24
15,25
15,26
15,27
15,28
15,29
15,30
15,31
15,33
15,34
15,35
15,36
15,37
15,38
15,39
15,40
15,41
15,42
15,43
15,45
15,142
15,143
16,3
16,12
16,23
16,24
16,25
16,26
16,27
16,28
16,29
16,30
16,31
16,35
16,36
16,37
16,38
16,39
16,41
16,42
16,45
16,142
16,143
17,1
17,3
17,4
17,5
17,6
17,11
17,12
17,13
17,14
17,18
17,19
17,22
17,23
17,24
17,25
17,26
17,27
17,28
17,29
17,30
17,31
17,35
17,36
17,37
17,38
17,39
17,41
17,42
17,44
17,45
17,46
17,134
17,135
17,136
17,137
17,141
17,142
17,143
18,3
18,6
18,11
18,12
18,13
18,14
18,18
18,19
18,22
18,23
18,24
18,25
18,26
18,27
18,28
18,29
18,30
18,31
18,35
18,36
18,37
18,39
18,41
18,42
18,44
18,45
18,46
18,136
18,137
18,141
18,142
18,143
19,1
19,2
19,3
19,4
19,5
19,6
19,24
19,25
19,26
19,27
19,28
19,37
19,38
19,39
19,40
19,42
19,43
19,45
19,51
19,52
19,56
19,124
19,131
19,132
19,133
19,134
19,135
19,136
19,137
19,142
19,143
20,1
20,2
20,3
20,4
20,5
20,6
20,24
20,25
20,26
20,27
20,28
20,37
20,38
20,39
20,40
20,42
20,43
20,45
20,51
20,52
20,56
20,132
20,133
20,134
20,135
20,136
20,137
20,142
20,143
21,1
21,2
21,3
21,4
21,5
21,28
21,37
21,38
21,39
21,40
21,42
21,43
21,127
21,129
21,132
21,133
21,134
22,1
22,2
22,3
22,4
22,5
22,6
22,24
22,25
22,26
22,27
22,28
22,37
22,39
22,40
22,42
22,43
22,45
22,51
22,52
22,56
22,124
22,131
22,132
22,134
22,135
22,136
22,137
22,142
22,143
23,1
23,2
23,3
23,4
23,5
23,6
23,28
23,37
23,38
23,39
23,40
23,42
23,43
23,56
23,122
23,124
23,127
23,129
23,130
23,131
23,132
23,133
23,134
23,135
23,143
24,1
24,2
24,3
24,4
24,5
24,6
24,24
24,25
24,26
24,27
24,28
24,37
24,39
24,42
24,45
24,51
24,52
24,56
24,124
24,131
24,132
24,134
24,135
24,136
24,137
24,142
24,143
25,1
25,3
25,4
25,5
25,6
25,24
25,25
25,26
25,27
25,28
25,37
25,39
25,42
25,44
25,45
25,46
25,48
25,51
25,52
25,53
25,56
25,134
25,135
25,136
25,137
25,141
25,142
25,143
26,1
26,2
26,3
26,4
26,5
26,6
26,24
26,25
26,26
26,27
26,28
26,37
26,39
26,42
26,43
26,45
26,49
26,51
26,55
26,56
26,124
26,131
26,132
26,134
26,135
26,136
26,139
26,140
26,142
26,143
27,1
27,2
27,3
27,4
27,5
27,6
27,24
27,25
27,26
27,27
27,28
27,37
27,39
27,40
27,42
27,43
27,56
27,124
27,131
27,132
27,134
27,135
27,136
27,143
28,1
28,3
28,4
28,5
28,6
28,24
28,25
28,26
28,27
28,28
28,37
28,39
28,42
28,44
28,45
28,46
28,51
28,52
28,56
28,134
28,135
28,136
28,137
28,141
28,142
28,143
29,1
29,3
29,4
29,5
29,6
29,24
29,25
29,26
29,27
29,28
29,37
29,39
29,42
29,44
29,45
29,46
29,47
29,48
29,49
29,50
29,51
29,52
29,55
29,56
29,124
29,131
29,132
29,134
29,135
29,136
29,137
29,139
29,140
29,141
29,142
29,143
30,1
30,2
30,3
30,4
30,5
30,6
30,24
30,25
30,26
30,27
30,28
30,37
30,39
30,42
30,45
30,49
30,51
30,52
30,55
30,56
30,124
30,131
30,132
30,134
30,135
30,136
30,137
30,139
30,140
30,142
30,143
31,3
31,6
31,11
31,12
31,14
31,24
31,26
31,27
31,28
31,44
31,45
31,46
31,47
31,48
31,49
31,50
31,51
31,52
31,53
31,56
31,135
31,136
31,137
31,141
31,142
31,143
32,1
32,3
32,4
32,5
32,6
32,24
32,25
32,26
32,27
32,28
32,37
32,39
32,42
32,44
32,45
32,46
32,47
32,48
32,49
32,50
32,51
32,52
32,56
32,134
32,135
32,136
32,137
32,141
32,142
32,143
33,1
33,3
33,4
33,5
33,6
33,12
33,24
33,25
33,26
33,27
33,28
33,29
33,30
33,31
33,37
33,38
33,39
33,42
33,44
33,45
33,46
33,48
33,51
33,52
33,53
33,56
33,134
33,135
33,136
33,137
33,141
33,142
33,143
34,3
34,6
34,11
34,12
34,14
34,24
34,26
34,27
34,28
34,44
34,45
34,46
34,47
34,48
34,49
34,50
34,51
34,52
34,53
34,56
34,135
34,136
34,137
34,141
34,142
34,143
35,3
35,6
35,11
35,12
35,14
35,24
35,25
35,26
35,27
35,28
35,29
35,30
35,44
35,45
35,46
35,47
35,48
35,51
35,52
35,53
35,56
35,135
35,136
35,137
35,141
35,142
35,143
36,3
36,6
36,11
36,12
36,14
36,24
36,26
36,27
36,28
36,44
36,45
36,46
36,47
36,48
36,49
36,50
36,51
36,52
36,53
36,56
36,135
36,136
36,137
36,141
36,142
36,143
37,11
37,12
37,13
37,14
37,17
37,24
37,26
37,27
37,44
37,45
37,46
37,47
37,48
37,49
37,50
37,51
37,52
37,53
37,137
37,141
37,142
38,1
38,2
38,3
38,4
38,5
38,6
38,28
38,39
38,40
38,42
38,43
38,56
38,122
38,124
38,127
38,129
38,130
38,131
38,132
38,133
38,134
38,135
38,143
39,11
39,12
39,13
39,14
39,17
39,18
39,22
39,23
39,24
39,26
39,27
39,29
39,44
39,45
39,46
39,47
39,48
39,52
39,53
39,137
39,141
39,142
40,3
40,6
40,11
40,12
40,13
40,14
40,18
40,22
40,23
40,24
40,25
40,26
40,27
40,28
40,29
40,30
40,44
40,45
40,46
40,47
40,48
40,52
40,53
40,136
40,137
40,141
40,142
40,143
41,3
41,6
41,11
41,12
41,13
41,14
41,18
41,19
41,22
41,23
41,24
41,25
41,26
41,27
41,28
41,29
41,30
41,35
41,44
41,45
41,46
41,48
41,52
41,53
41,136
41,137
41,141
41,142
41,143
42,3
42,6
42,11
42,12
42,13
42,14
42,18
42,22
42,23
42,24
42,25
42,26
42,27
42,28
42,29
42,30
42,44
42,45
42,46
42,48
42,52
42,53
42,136
42,137
42,141
42,142
42,143
43,11
43,12
43,13
43,14
43,17
43,18
43,22
43,23
43,24
43,26
43,27
43,29
43,44
43,45
43,46
43,48
43,52
43,53
43,137
43,141
43,142
44,11
44,12
44,13
44,14
44,17
44,18
44,22
44,23
44,24
44,26
44,27
44,29
44,44
44,45
44,46
44,47
44,48
44,52
44,53
44,137
44,141
44,142
45,3
45,6
45,11
45,12
45,13
45,14
45,18
45,19
45,22
45,23
45,24
45,25
45,26
45,27
45,28
45,29
45,30
45,35
45,44
45,45
45,46
45,136
45,137
45,141
45,142
45,143
46,3
46,11
46,12
46,13
46,14
46,18
46,19
46,22
46,23
46,24
46,25
46,26
46,27
46,28
46,29
46,30
46,35
46,37
46,39
46,42
46,44
46,45
46,46
46,142
46,143
47,1
47,3
47,12
47,19
47,23
47,24
47,25
47,26
47,27
47,28
47,29
47,30
47,31
47,33
47,34
47,35
47,36
47,37
47,38
47,39
47,40
47,41
47,42
47,43
47,45
47,142
47,143
48,3
48,12
48,19
48,23
48,24
48,25
48,26
48,27
48,28
48,29
48,30
48,31
48,33
48,34
48,35
48,36
48,37
48,38
48,39
48,40
48,41
48,42
48,43
48,44
48,45
48,46
48,142
48,143
49,3
49,12
49,19
49,22
49,23
49,24
49,25
49,26
49,27
49,28
49,29
49,30
49,31
49,35
49,36
49,37
49,39
49,41
49,42
49,44
49,45
49,46
49,142
49,143
50,3
50,12
50,19
50,22
50,23
50,24
50,25
50,26
50,27
50,28
50,29
50,30
50,31
50,35
50,36
50,37
50,39
50,41
50,42
50,44
50,45
50,46
50,142
50,143
51,1
51,2
51,3
51,4
51,5
51,28
51,37
51,38
51,39
51,40
51,42
51,43
51,122
51,127
51,129
51,130
51,131
51,132
51,133
51,134
